Unnamed: 0,title,date,url,player,textblob_Sentiment,key_words_score,sentiment_bert_average_score,sentiment_roberta_average_score,sentiment_xlnet_average_score,sentiment_distilbert_average_score,bert_relevance,nltk_Sentiment
3648,Athletics: Aled Sion Davies beats his own world indoor record,2014-15,https://www.bbc.co.uk/sport/wales/31479598,Anthony Davis,0.1486742424242424,0.6000000000000001,0.5781131982803345,0.5736447870731354,0.542397141456604,0.5248605906963348,0.598890483379364,0.8807
3680,Aled Davies: Welshman adds shot world record to new discus mark,2014-15,https://www.bbc.co.uk/sport/disability-sport/31579294,Anthony Davis,0.27,0.6000000000000001,0.5864675839742025,0.5602687994639078,0.5422960917154948,0.5351510643959045,0.598890483379364,0.99
3706,Anthony Stewart: Crewe sign Wycombe defender on loan,2014-15,https://www.bbc.co.uk/sport/football/30196434,Anthony Davis,-0.0111317254174397,0.8,0.5897336602210999,0.5129916667938232,0.5804799497127533,0.5158004462718964,0.598890483379364,-0.0644
3734,Aled Sion Davies sets new F42 shot put indoor personal best,2014-15,https://www.bbc.co.uk/sport/wales/30771645,Anthony Davis,0.1244206773618538,0.6000000000000001,0.5655021270116171,0.5544110139211019,0.5878124833106995,0.5287683407465616,0.598890483379364,0.9393
3750,BDO World Darts: Jeff Smith beats Robbie Green to reach semis,2014-15,https://www.bbc.co.uk/sport/darts/30756796,Jeff Green,0.1155980861244019,0.8,0.6027630567550659,0.5667203217744827,0.5587369501590729,0.5315919816493988,0.5906180143356323,0.969
3857,"PDC Qualifying School: Green, Norris & Wilson earn tour cards",2014-15,https://www.bbc.co.uk/sport/darts/30879219,Jeff Green,-0.0214285714285714,0.8,0.5910526315371195,0.5201423366864523,0.5909449855486552,0.542167862256368,0.5906180143356323,0.1027
3903,BDO World Darts Championships 2015: Full results,2014-15,https://www.bbc.co.uk/sport/darts/30352566,Jeff Green,0.0399999999999999,0.8,0.6193391482035319,0.5262783865133921,0.527591754992803,0.5250596205393473,0.5906180143356323,0.25
3961,BDO World Championships: Can Jeff Smith emulate hero John Part?,2014-15,https://www.bbc.co.uk/sport/darts/30735592,Jeff Green,0.2057359307359307,0.8,0.6327457189559936,0.552588939666748,0.5791768431663513,0.5254434108734131,0.5906180143356323,0.997
3998,BDO World Championships: Wesley Harms loses to Jeff Smith,2014-15,http://www.bbc.co.uk/sport/0/darts/30705454,Jeff Green,0.1804347826086956,0.8,0.5611327687899271,0.5347215334574381,0.5518529613812765,0.5359011093775431,0.5906180143356323,0.9906
4285,BBL: Cheshire Phoenix maintain impressive winning run,2014-15,https://www.bbc.co.uk/sport/basketball/30328222,Paul Millsap,0.2088657407407407,0.8,0.5912694483995438,0.5422377437353134,0.5560970604419708,0.5256713330745697,0.5941812992095947,0.996
4328,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Paul Millsap,0.0846686562595653,0.6000000000000001,0.6128702121121543,0.5350594605718341,0.573355325630733,0.5242593969617572,0.5941812992095947,0.9147
4471,BBL Trophy final: Newcastle Eagles 96-90 Leicester Riders,2014-15,http://www.bbc.co.uk/sport/basketball/32011667,Kevin Martin,0.0832569444444444,0.8,0.6113444864749908,0.5284244418144226,0.5971117615699768,0.537429466843605,0.6027508974075317,0.9598
4875,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,Jamal Crawford,0.1534722222222222,1.0,0.6658447980880737,0.5588842034339905,0.5835998952388763,0.5188184976577759,0.5971500873565674,0.9901
5050,Australia v India: Steve Smith and Josh Hazlewood shine in Brisbane,2014-15,https://www.bbc.co.uk/sport/cricket/30528406,Josh Smith,0.1243055555555555,0.6000000000000001,0.5492734511693319,0.5282913645108541,0.5382803479830424,0.5115684866905212,0.6047506928443909,0.1901
5152,Ex-Leeds United MD David Haigh was 'suicidal' in Dubai prison,2014-15,https://www.bbc.co.uk/sport/football/31888718,David Lee,-0.0023809523809523,0.8,0.6287940293550491,0.5300231426954269,0.5781198590993881,0.5258907526731491,0.578113317489624,-0.9914
5153,David Norris joins Peterborough United after Leeds exit,2014-15,https://www.bbc.co.uk/sport/football/31453660,David Lee,0.2314814814814814,0.6000000000000001,0.5462629795074463,0.5223185420036316,0.5531379878520966,0.5355067253112793,0.578113317489624,0.9477
5221,British Canoe Slalom trials: Olympians dominate,2014-15,https://www.bbc.co.uk/sport/canoeing/32190124,David Lee,0.0716666666666666,0.8,0.590931236743927,0.5660893718401591,0.5824876228968302,0.5144851009051005,0.578113317489624,0.9673
5394,BBL Championship: Mike Cook stars in Sheffield Sharks wins,2014-15,https://www.bbc.co.uk/sport/basketball/32018152,Mike Conley,0.0768518518518518,0.6000000000000001,0.5753341466188431,0.5442112386226654,0.5844056010246277,0.5142795145511627,0.5925705432891846,0.9881
6166,Chris Hargreaves backs Paul Sturrock to help Torquay improve,2014-15,https://www.bbc.co.uk/sport/football/32204159,Chris Paul,0.2178113553113553,0.6000000000000001,0.5072329044342041,0.5678528547286987,0.5689072608947754,0.5359659194946289,0.5868707299232483,0.9732
6240,Paul Lambert: Christian Benteke didn't throw a 'Mike Tyson punch',2014-15,https://www.bbc.co.uk/sport/football/29873833,Chris Paul,0.0612903225806451,0.6000000000000001,0.5218155831098557,0.533689334988594,0.5981879830360413,0.531152531504631,0.5868707299232483,0.2353
6350,Torquay: Chris Hargreaves says Sturrock replacement 'not vital',2014-15,https://www.bbc.co.uk/sport/football/32248021,Chris Paul,0.0962053571428571,0.8,0.6099473834037781,0.5103891889254252,0.6851183970769247,0.5172218084335327,0.5868707299232483,0.9325
6421,NBA: Philadelphia 76ers avoid tying worst ever start to a season,2014-15,https://www.bbc.co.uk/sport/basketball/30325175,Michael Carter-Williams,0.0896694214876033,0.8,0.5963189601898193,0.5143492519855499,0.5601586997509003,0.5298894643783569,0.5846768021583557,-0.743
6511,Welsh Open results,2014-15,https://www.bbc.co.uk/sport/snooker/31368487,Michael Carter-Williams,-0.0083333333333333,0.8,0.5972938700155779,0.522597155787728,0.6123783154921099,0.5172042304819281,0.5846768021583557,-0.9788
6520,Welsh Open: Judd Trump knocked out by Mark Williams,2014-15,https://www.bbc.co.uk/sport/wales/31542798,Michael Carter-Williams,0.1096618357487922,0.8,0.5914279669523239,0.5432562381029129,0.5350638628005981,0.5185297131538391,0.5846768021583557,0.9891
6541,Australia hold on to beat the Barbarians 40-36 at Twickenham,2014-15,http://www.bbc.co.uk/sport/rugby-union/29865610,Michael Carter-Williams,0.0752020202020202,0.8,0.5486172011920384,0.5354421394211906,0.5874825716018677,0.5172686151095799,0.5846768021583557,0.9842
6586,Indian Open results,2014-15,https://www.bbc.co.uk/sport/snooker/31736151,Michael Carter-Williams,0.0,0.8,0.6250462333361307,0.5391776859760284,0.6193312605222067,0.5188054939111074,0.5846768021583557,-0.6908
6697,Wales 28-33 Australia,2014-15,https://www.bbc.co.uk/sport/rugby-union/29918631,Michael Carter-Williams,0.0525186071238702,0.8,0.610635413063897,0.5209019581476847,0.5746640231874254,0.5312040249506632,0.5846768021583557,-0.9726
7271,BBL Trophy final: Newcastle Eagles 96-90 Leicester Riders,2014-15,http://www.bbc.co.uk/sport/basketball/32011667,J.R. Smith,0.0832569444444444,0.8,0.5929817706346512,0.5330791175365448,0.5776004046201706,0.5215147286653519,0.5758753418922424,0.9598
7518,NBA All-Star Damian Lillard praises Englishman Joel Freeland,2014-15,https://www.bbc.co.uk/sport/basketball/31470307,Dwyane Wade,0.1033057851239669,0.6000000000000001,0.5714417695999146,0.5572192668914795,0.6104572713375092,0.5392480492591858,0.6164332032203674,0.9694
7630,NBA All-Star Game: West beat East in highest-scoring game,2014-15,https://www.bbc.co.uk/sport/basketball/31484692,Russell Westbrook,-0.0478535353535353,1.0,0.5759290854136149,0.5109032988548279,0.5645402272542318,0.5115521351496378,0.592135488986969,0.2632
8175,FA Women's Cup: Everton Ladies 2-1 Bristol Academy Ladies (aet),2014-15,https://www.bbc.co.uk/sport/football/32017128,Evan Turner,0.0851851851851851,1.0,0.536286453406016,0.5519620180130005,0.6149320006370544,0.5151595671971639,0.6015520095825195,0.9524
8459,BBL Championship: Mike Cook stars in Sheffield Sharks wins,2014-15,https://www.bbc.co.uk/sport/basketball/32018152,Mike Dunleavy,0.0768518518518518,0.6000000000000001,0.5580770522356033,0.5348954647779465,0.5902392417192459,0.5235687643289566,0.5906909704208374,0.9881
8554,Jose Mourinho 'could not cope' with Real pressure - Calderon,2014-15,https://www.bbc.co.uk/sport/football/31550207,José Calderón,0.0985714285714285,0.4,0.5370904952287674,0.5231584012508392,0.5794287621974945,0.5102929770946503,0.5783161520957947,0.9881
8634,Atletico Madrid 2-0 Real Madrid,2014-15,https://www.bbc.co.uk/sport/football/30688019,José Calderón,0.108695652173913,0.4,0.6057493984699249,0.5490432381629944,0.613797515630722,0.5218231230974197,0.5783161520957947,0.9744
8677,"Gossip column: Falcao, Vidic, Alves, Schneiderlin, Cech, Austin",2014-15,https://www.bbc.co.uk/sport/31844581,José Calderón,0.132964782964783,0.2,0.5977677305539449,0.5248640245861478,0.5676171448495653,0.5254868070284525,0.5783161520957947,0.9962
8752,Fernando Torres: Key for Atletico Madrid striker is Diego Simeone,2014-15,https://www.bbc.co.uk/sport/football/30716285,José Calderón,0.1334924788912519,0.4,0.6043912139203813,0.5207005573643578,0.5649750762515597,0.5286661254035102,0.5783161520957947,0.9995
8763,Jurgen Klopp: Where will the German manager go next?,2014-15,https://www.bbc.co.uk/sport/football/32318754,José Calderón,0.132438211906297,0.4,0.5860215670922223,0.5331458309117485,0.5808149961864247,0.5303492300650653,0.5783161520957947,0.9995
8782,Real Madrid & Borussia Dortmund break best and worst records,2014-15,https://www.bbc.co.uk/sport/football/30554271,José Calderón,0.1512658707470028,0.4,0.5795809740111941,0.5372620196569533,0.5723730751446315,0.5306064912251064,0.5783161520957947,0.9996
8817,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,Deron Williams,0.1534722222222222,1.0,0.5703325718641281,0.539036899805069,0.6566181182861328,0.5121732354164124,0.5977617502212524,0.9901
9170,British and Irish Cup: Carmarthen Quins 24-9 Jersey,2014-15,https://www.bbc.co.uk/sport/rugby-union/30449447,Tobias Harris,-0.0111111111111111,1.0,0.600251317024231,0.5153167049090067,0.5909552574157715,0.5216538707415262,0.5848512649536133,0.928
9193,Championship: London Scottish 38-17 Jersey,2014-15,https://www.bbc.co.uk/sport/rugby-union/30023836,Tobias Harris,0.1653846153846154,1.0,0.6116652607917785,0.536888313293457,0.5943593382835388,0.5248231172561646,0.5848512649536133,0.9865
9251,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Tobias Harris,0.0846686562595653,0.6000000000000001,0.5827317791325706,0.5355289493288312,0.6097437569073269,0.5319079245839801,0.5848512649536133,0.9147
9382,Chesterfield 2-2 Doncaster Rovers,2014-15,https://www.bbc.co.uk/sport/football/30963192,Jimmy Butler,0.1109079365079365,0.6000000000000001,0.5361614127953848,0.5358732044696808,0.5823850433031718,0.5317640999952952,0.5714927911758423,0.9962
9468,Pro12: Munster 28-13 Leinster,2014-15,https://www.bbc.co.uk/sport/rugby-union/30589212,Jimmy Butler,0.0786111111111111,1.0,0.5754800935586294,0.5274815758069357,0.5650318165620168,0.5199092825253805,0.5714927911758423,0.701
9612,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,DeAndre Jordan,0.1534722222222222,1.0,0.5482325404882431,0.5250513255596161,0.5487496554851532,0.5218357592821121,0.5992860198020935,0.9901
9690,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,DeAndre Jordan,0.0846686562595653,0.6000000000000001,0.5913608116762978,0.5349535516330174,0.5546654547963824,0.5186210146972111,0.5992860198020935,0.9147
9793,Buffalo Bills: Snowmobiles free stranded NFL stars after snowfall,2014-15,https://www.bbc.co.uk/sport/american-football/30155176,Wilson Chandler,0.0343636363636363,0.6000000000000001,0.5837593674659729,0.5118001401424408,0.5953360944986343,0.5335690230131149,0.5937334299087524,-0.9628
9852,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Jameer Nelson,0.0846686562595653,0.6000000000000001,0.5781245018754687,0.5247424074581691,0.5815144053527287,0.5317766070365906,0.5916484594345093,0.9147
10209,Haldon Gold Cup Chase: God's Own wins as Cue Card falls short,2014-15,https://www.bbc.co.uk/sport/horse-racing/29902547,George Hill,0.215,0.8,0.6048206388950348,0.5161241292953491,0.5977355539798737,0.5307392776012421,0.5783186554908752,0.9153
11114,Six Scots are chosen for the British Euro Cross team,2014-15,https://www.bbc.co.uk/sport/athletics/30306998,Glen Davis,0.29805291005291,0.8,0.583919746535165,0.5305091142654419,0.5673320037978036,0.5246093102863857,0.5851954221725464,0.9971
11236,BBL Trophy: Surrey United beat Essex Leopards in first round,2014-15,https://www.bbc.co.uk/sport/basketball/30882487,Jordan Crawford,0.1534722222222222,1.0,0.5453505218029022,0.5594026297330856,0.5631897449493408,0.5206837952136993,0.6030762791633606,0.9901
11291,Cowdenbeath 1-2 Livingston,2014-15,https://www.bbc.co.uk/sport/football/32088828,Jordan Crawford,0.1246867167919799,0.6000000000000001,0.6509941101074219,0.5327193140983582,0.6262909650802613,0.521468985080719,0.6030762791633606,0.9968
11346,Rory McIlroy second at Australian Open in Sydney to Greg Chalmers,2014-15,https://www.bbc.co.uk/sport/golf/30242729,Jordan Crawford,-0.0024621212121212,0.8,0.5519013206164042,0.5275159478187561,0.698635478814443,0.5343621969223022,0.6030762791633606,0.631
11379,Wednesday's Scottish gossip,2014-15,https://www.bbc.co.uk/sport/football/30809284,Jordan Crawford,0.1331735724592867,1.0,0.6048605186598641,0.5237400020871844,0.5652281641960144,0.5245969040053231,0.6030762791633606,0.9955
11396,Scottish League One ins and outs - January 2014,2014-15,https://www.bbc.co.uk/sport/football/31510086,Jordan Crawford,0.175,0.8,0.623211994767189,0.5274145901203156,0.6091730669140816,0.5276155844330788,0.6030762791633606,0.9606
11460,Super Bowl XLIX: 'NFL flourishes amid mayhem and chaos',2014-15,https://www.bbc.co.uk/sport/american-football/31062512,Jordan Crawford,0.0846686562595653,0.6000000000000001,0.6008260590689523,0.5285414840493884,0.5511206090450287,0.5223326172147479,0.6030762791633606,0.9147
11657,"Gossip column: Defoe, Silva, Rodriguez, Redknapp, De Gea",2014-15,https://www.bbc.co.uk/sport/30807708,Ramon Sessions,0.1427658942364824,0.6000000000000001,0.6454402923583984,0.5402212500572204,0.5796256184577941,0.5238650977611542,0.585882306098938,0.9882
11994,BBL Trophy final: Newcastle Eagles 96-90 Leicester Riders,2014-15,http://www.bbc.co.uk/sport/basketball/32011667,Ryan Anderson,0.0832569444444444,0.8,0.6584869027137756,0.5418906807899475,0.58852918446064,0.5370365530252457,0.598861038684845,0.9598
12015,Raith Rovers 2-1 Dumbarton,2014-15,https://www.bbc.co.uk/sport/football/30758640,Ryan Anderson,0.1657848324514991,0.6000000000000001,0.6133954375982285,0.5383330732584,0.597847580909729,0.5239580869674683,0.598861038684845,0.9714
12318,Six Nations 2015: England bring in Geoff Parling against France,2014-15,https://www.bbc.co.uk/sport/rugby-union/31932746,Brook Lopez,0.176984126984127,0.8,0.5805869698524475,0.5193859457969665,0.6055757761001587,0.5262587428092956,0.5714473128318787,0.9343
