,season,slug,name,team,age,%games_played,minutes_played,points,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,offensive_rebounds,personal_fouls,steals,turnovers,field_goal%,free_throw%,3pt%,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,free_throw_attempt_rate,offensive_box_plus_minus,offensive_rebound_percentage,player_efficiency_rating,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares_per_48_minutes,win_rate,conference_standing,num_mvp,won_last_yr,won_2_yrs_before,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score,frequency,is_mvp
109,2011,allenra02,Ray Allen,BOSTON CELTICS,35,0.975609756097561,36.125,16.5125,2.7375,12.225,2.7375,4.725,0.2,2.7875,1.0,6.0,2.4125,2.1,0.6375,1.8375,0.9625,1.4625,0.4907975460122699,0.8812785388127855,0.4444444444444445,12.7,0.4,2.9,0.6,9.0,0.224,2.3,2.3,16.4,1.4,0.387,5.8,0.615,9.8,19.8,3.6,0.166,0.6829268292682927,3,0,0,0,0.062025104170698,0.6016547754406929,0.5888943299651146,0.6356234550476074,0.0143592544266333,6,0
110,2011,arenagi01,Gilbert Arenas,WASHINGTON WIZARDS,29,0.2560975609756097,34.57142857142857,17.285714285714285,5.571428571428571,15.714285714285714,3.1904761904761907,6.904761904761905,0.5714285714285714,3.0476190476190474,0.6666666666666666,6.190476190476191,2.6666666666666665,2.238095238095238,0.2857142857142857,3.619047619047619,1.4285714285714286,3.380952380952381,0.393939393939394,0.8358208955223879,0.3241379310344827,27.5,1.3,-0.8,-1.2,10.4,0.203,0.4,0.9,14.0,2.1,0.439,5.5,0.505,16.5,26.2,0.2,0.025,0.2804878048780488,13,0,0,0,0.0609895365577183,0.562406450510025,0.5703480492035549,0.6244279146194458,0.0383918947315151,2,0
111,2011,arizatr01,Trevor Ariza,NEW ORLEANS HORNETS,25,0.9146341463414634,34.666666666666664,11.013333333333334,2.16,10.16,2.6266666666666665,3.613333333333333,0.4133333333333333,4.626666666666667,1.0,4.04,1.84,1.0933333333333333,0.8133333333333334,2.4,1.6,1.5733333333333333,0.3976377952755905,0.7005076142131981,0.3025830258302583,10.0,1.0,-0.4,1.3,16.4,0.259,-1.7,2.8,11.3,2.5,0.356,9.5,0.487,12.2,17.7,1.0,0.062,0.5609756097560976,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
112,2011,augusdj01,D.J. Augustin,CHARLOTTE BOBCATS,23,1.0,33.6219512195122,14.365853658536585,6.073170731707317,11.682926829268292,3.6219512195121952,4.060975609756097,0.0365853658536585,2.2804878048780486,1.0,4.865853658536586,3.2804878048780486,1.353658536585366,0.4634146341463415,1.853658536585366,0.6585365853658537,1.8902439024390243,0.4164926931106472,0.9057239057239056,0.3333333333333333,31.1,0.1,0.1,-1.6,8.3,0.31,1.7,1.7,15.9,1.0,0.348,4.9,0.541,12.5,21.2,1.5,0.108,0.4146341463414634,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
113,2011,bargnan01,Andrea Bargnani,TORONTO RAPTORS,25,0.8048780487804879,35.65151515151515,21.424242424242426,1.803030303030303,17.772727272727273,5.303030303030303,3.378787878787879,0.696969696969697,4.075757575757576,1.0,7.954545454545454,4.348484848484849,1.1666666666666667,1.121212121212121,2.4242424242424243,0.5151515151515151,2.303030303030303,0.4475703324808184,0.8200000000000001,0.3452914798206278,8.8,1.5,-1.4,-2.6,13.9,0.298,1.2,3.6,16.4,0.7,0.19,8.6,0.533,10.3,28.2,0.4,0.052,0.2682926829268293,14,0,0,0,0.1135656558059939,0.5751444653382852,0.5961198127816236,0.6088821887969971,0.0328124152081154,3,0
114,2011,battish01,Shane Battier,HOUSTON ROCKETS,32,0.7195121951219512,30.8135593220339,8.627118644067796,2.593220338983051,6.915254237288136,1.2881355932203389,3.8135593220338975,1.2033898305084745,3.7796610169491527,1.0,3.152542372881356,0.8305084745762712,1.4915254237288136,0.9830508474576272,2.152542372881356,0.8983050847457628,1.0677966101694916,0.4558823529411764,0.6447368421052632,0.3911111111111111,12.1,2.7,1.9,1.1,13.9,0.186,0.8,3.6,12.9,1.5,0.551,8.8,0.577,12.5,12.3,1.8,0.105,0.524390243902439,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
115,2011,batumni01,Nicolas Batum,PORTLAND TRAIL BLAZERS,22,0.975609756097561,31.525,12.375,1.5375,10.0875,2.05,4.275,0.6125,3.15,0.8375,4.5875,1.725,1.475,1.3625,2.425,0.85,1.0375,0.4547707558859975,0.8414634146341464,0.3450292397660818,8.1,1.6,1.1,0.0,12.8,0.203,1.1,5.1,14.8,1.5,0.424,8.8,0.563,8.6,17.8,2.0,0.126,0.5853658536585366,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
116,2011,beaslmi01,Michael Beasley,MINNESOTA TIMBERWOLVES,22,0.8902439024390244,32.342465753424655,19.19178082191781,2.164383561643836,17.068493150684933,3.9863013698630136,2.246575342465753,0.7123287671232876,3.9863013698630136,1.0,7.684931506849315,3.0,0.821917808219178,1.6164383561643836,3.041095890410959,0.7397260273972602,2.671232876712329,0.4502407704654895,0.7525773195876289,0.3658536585365853,12.3,1.7,-1.8,-1.8,14.1,0.234,0.0,5.4,15.5,1.1,0.132,9.6,0.51,12.4,28.3,0.1,0.035,0.2073170731707317,15,0,0,0,0.1190263296953437,0.5907458692789078,0.5605121180415154,0.6596611142158508,0.0206414039396233,2,0
117,2011,bellra01,Raja Bell,UTAH JAZZ,34,0.8292682926829268,30.83823529411765,7.955882352941177,1.7352941176470589,6.867647058823529,1.5,2.838235294117647,0.2058823529411764,2.1323529411764706,0.9264705882352942,2.8088235294117645,1.338235294117647,1.0,0.4558823529411764,2.485294117647059,0.8235294117647058,0.9264705882352942,0.4089935760171306,0.892156862745098,0.3523316062176165,8.3,0.5,-3.1,-0.7,8.4,0.218,-2.4,1.8,8.2,1.4,0.413,5.1,0.528,11.0,12.6,-0.6,0.04,0.4756097560975609,11,0,0,0,0.344381313131313,0.5592659711837769,0.5506771273083158,0.6287212371826172,0.0071175613953784,1,0
118,2011,blatcan01,Andray Blatche,WASHINGTON WIZARDS,24,0.7804878048780488,33.9375,16.8125,2.25,14.953125,4.421875,0.28125,0.796875,5.359375,0.984375,6.65625,3.4375,0.0625,2.859375,2.84375,1.53125,2.6875,0.445141065830721,0.7773851590106007,0.2222222222222222,11.7,1.8,-0.9,-0.5,18.7,0.296,-0.3,9.3,16.9,2.3,0.019,13.8,0.497,13.7,25.5,0.6,0.053,0.2804878048780488,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
119,2011,bogutan01,Andrew Bogut,MILWAUKEE BUCKS,26,0.7926829268292683,35.33846153846154,12.76923076923077,2.0153846153846158,11.415384615384616,3.3384615384615386,0.0615384615384615,2.5846153846153848,8.015384615384615,1.0,5.646153846153847,1.476923076923077,0.0,3.0615384615384613,3.3384615384615386,0.7230769230769231,1.9230769230769231,0.4946091644204852,0.4423963133640553,0.0,10.4,5.8,1.3,2.4,27.1,0.292,-1.0,9.8,16.7,1.1,0.005,18.3,0.496,13.0,19.6,1.9,0.112,0.4268292682926829,9,0,0,0,0.1229072398190044,0.5672341088453928,0.6591838598251343,0.6480107307434082,0.0397139882265895,2,0
120,2011,boozeca01,Carlos Boozer,CHICAGO BULLS,29,0.7195121951219512,31.89830508474576,17.508474576271187,2.457627118644068,14.322033898305085,4.135593220338983,0.0,0.3050847457627119,7.372881355932203,1.0,7.305084745762712,2.8983050847457625,0.0,2.2033898305084745,3.152542372881356,0.7627118644067796,2.5254237288135597,0.5100591715976331,0.7008196721311476,0.0,14.3,0.7,1.0,0.8,26.3,0.289,0.2,8.3,18.8,1.3,0.0,17.6,0.542,13.5,26.9,1.4,0.149,0.7560975609756098,1,0,0,0,0.0884615384615384,0.5445191065470377,0.6547491153081259,0.6386427283287048,0.0454001182924026,1,0
121,2011,boshch01,Chris Bosh,MIAMI HEAT,26,0.9390243902439024,36.298701298701296,18.675324675324678,1.87012987012987,13.714285714285714,6.116883116883117,0.3246753246753247,0.6363636363636364,6.493506493506493,1.0,6.805194805194805,4.987012987012987,0.0779220779220779,1.8311688311688312,2.2337662337662336,0.7662337662337663,1.792207792207792,0.4962121212121212,0.8152866242038216,0.24,8.9,1.4,1.3,-0.2,20.0,0.446,1.4,6.4,19.4,1.1,0.024,13.6,0.569,9.8,23.5,2.3,0.177,0.7073170731707317,2,0,0,0,0.0,0.5782660841941833,0.5346035957336426,0.6323909759521484,0.0,1,0
122,2011,brandel01,Elton Brand,PHILADELPHIA 76ERS,31,0.9878048780487804,34.67901234567901,15.024691358024691,1.4814814814814814,12.11111111111111,3.3703703703703702,0.0123456790123456,1.308641975308642,5.419753086419753,1.0,6.197530864197531,2.6296296296296298,0.0,2.925925925925926,3.0123456790123457,1.1358024691358024,1.2469135802469136,0.5117227319062182,0.7802197802197803,0.0,7.1,2.9,1.3,0.6,18.0,0.278,0.7,9.7,18.5,1.7,0.001,13.9,0.553,8.4,19.7,2.4,0.161,0.5,7,0,0,0,0.0400960361187633,0.5903960903485616,0.6024030804634094,0.7050974369049072,0.0511582999883376,6,0
123,2011,bryanko01,Kobe Bryant,LOS ANGELES LAKERS,32,1.0,33.890243902439025,25.341463414634145,4.7317073170731705,19.98780487804878,7.109756097560975,4.341463414634147,0.1463414634146341,4.097560975609756,1.0,9.024390243902438,5.890243902439025,1.4024390243902438,1.0121951219512195,2.097560975609756,1.2073170731707317,2.963414634146341,0.4514948139109212,0.8284734133790739,0.3230337078651685,26.7,0.3,5.2,-0.2,13.3,0.356,5.4,3.5,23.9,1.9,0.217,8.5,0.548,11.4,35.1,5.0,0.178,0.6951219512195121,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0
124,2011,caldejo01,José Calderón,TORONTO RAPTORS,29,0.8292682926829268,30.91176470588235,9.838235294117649,8.897058823529411,8.764705882352942,1.5147058823529411,2.294117647058824,0.1029411764705882,2.5294117647058822,0.8088235294117647,3.852941176470588,1.2941176470588236,0.8382352941176471,0.4411764705882353,2.1029411764705883,1.1911764705882353,2.176470588235294,0.4395973154362416,0.854368932038835,0.3653846153846154,43.0,0.3,0.8,-1.2,9.9,0.173,1.9,1.7,16.3,2.0,0.262,5.7,0.522,18.8,16.8,1.5,0.084,0.2682926829268293,14,0,0,0,0.1466783216783216,0.6185761094093323,0.5862469871838888,0.6159125566482544,0.0,1,0
125,2011,cartevi01,Vince Carter,ORLANDO MAGIC,34,0.2682926829268293,30.181818181818183,15.136363636363637,2.909090909090909,12.090909090909092,3.409090909090909,3.5454545454545454,0.1363636363636363,3.590909090909091,1.0,5.681818181818182,2.5454545454545454,1.2272727272727273,0.5,3.1818181818181817,0.9090909090909092,1.6363636363636365,0.4699248120300751,0.7466666666666666,0.3461538461538461,17.3,0.4,1.8,1.4,13.5,0.282,0.4,2.0,16.2,1.6,0.293,7.9,0.557,10.7,23.4,0.6,0.151,0.6341463414634146,4,0,0,0,0.3333333333333333,0.5991969108581543,0.5729045867919922,0.6467956304550171,0.0,3,0
126,2011,conlemi01,Mike Conley,MEMPHIS GRIZZLIES,23,0.9878048780487804,35.45679012345679,13.666666666666666,6.518518518518518,11.765432098765432,3.049382716049383,2.6790123456790123,0.2222222222222222,2.654320987654321,1.0,5.222222222222222,2.234567901234568,0.9876543209876544,0.3950617283950617,2.246913580246914,1.7777777777777777,2.1728395061728394,0.4438614900314795,0.7327935222672065,0.3686635944700461,28.0,0.5,1.2,0.5,9.0,0.259,0.7,1.3,15.9,2.6,0.228,5.1,0.521,14.2,19.4,2.3,0.111,0.5609756097560976,8,0,0,0,0.1229072398190044,0.5984557569026947,0.5723467667897542,0.6447799205780029,0.0354373334197858,2,0
127,2011,crawfja01,Jamal Crawford,ATLANTA HAWKS,30,0.926829268292683,30.223684210526315,14.171052631578949,3.171052631578948,11.5,3.421052631578948,4.592105263157895,0.1842105263157894,1.4210526315789471,0.0,4.842105263157895,2.921052631578948,1.5657894736842106,0.2894736842105263,1.2763157894736843,0.75,1.9078947368421053,0.4210526315789473,0.8538461538461538,0.340974212034384,17.7,0.5,-1.0,-1.6,5.6,0.297,0.6,1.2,14.2,1.3,0.399,3.4,0.545,12.8,23.4,0.6,0.071,0.5365853658536586,5,0,0,0,0.1573529411764705,0.5490066409111023,0.6287971536318461,0.626449465751648,0.0225936789311847,1,0
128,2011,crawfjo02,Jordan Crawford,WASHINGTON WIZARDS,22,0.3170731707317073,33.34615384615385,16.26923076923077,3.923076923076923,16.26923076923077,3.0,3.8846153846153846,0.1153846153846153,2.1153846153846154,0.6923076923076923,6.346153846153846,2.6538461538461537,0.9230769230769232,0.8461538461538461,1.9230769230769231,1.3846153846153846,2.6153846153846154,0.3900709219858155,0.8846153846153846,0.2376237623762376,20.5,0.3,-3.4,-2.2,7.5,0.184,-1.2,2.8,12.6,2.1,0.239,5.1,0.462,12.9,26.8,-0.3,-0.014,0.2804878048780488,13,0,0,0,0.0653523365868086,0.5760972542422158,0.5938216234956469,0.6282880306243896,0.0279953029486033,7,0
129,2011,curryst01,Stephen Curry,GOLDEN STATE WARRIORS,22,0.902439024390244,33.63513513513514,18.554054054054053,5.837837837837838,14.22972972972973,3.0675675675675675,4.621621621621622,0.2702702702702703,3.1621621621621623,1.0,6.824324324324325,2.864864864864865,2.0405405405405403,0.7027027027027027,3.1486486486486487,1.472972972972973,3.054054054054054,0.4795821462488129,0.933920704845815,0.4415204678362572,28.1,0.6,2.3,-0.7,10.9,0.216,3.0,2.3,19.4,2.2,0.325,6.5,0.595,16.4,24.4,2.7,0.128,0.4390243902439024,12,0,0,0,0.0157407407407407,0.5787630379199982,0.6251045614480972,0.6322842836380005,0.0152779478290349,1,0
130,2011,delfica01,Carlos Delfino,MILWAUKEE BUCKS,28,0.5975609756097561,32.44897959183673,11.53061224489796,2.2857142857142856,10.46938775510204,1.530612244897959,5.795918367346939,0.1632653061224489,3.591836734693877,0.8163265306122449,4.081632653061225,1.2244897959183674,2.142857142857143,0.4897959183673469,1.469387755102041,1.5510204081632653,1.163265306122449,0.3898635477582846,0.8,0.3697183098591549,12.1,0.4,1.5,1.7,13.2,0.146,-0.3,1.7,13.1,2.6,0.554,7.3,0.517,9.5,17.7,1.4,0.105,0.4268292682926829,9,0,0,0,0.0884615384615384,0.5645761887232462,0.5408426721890768,0.6094268560409546,0.0454001182924026,1,0
131,2011,denglu01,Luol Deng,CHICAGO BULLS,25,1.0,39.1219512195122,17.4390243902439,2.804878048780488,14.085365853658535,4.097560975609756,4.060975609756097,0.5853658536585366,4.390243902439025,1.0,6.475609756097561,3.0853658536585367,1.4024390243902438,1.4146341463414631,1.975609756097561,0.951219512195122,1.902439024390244,0.4597402597402597,0.7529761904761905,0.3453453453453453,11.9,1.1,1.7,0.6,12.8,0.291,1.1,4.4,15.5,1.3,0.288,8.7,0.549,10.7,20.9,3.0,0.149,0.7560975609756098,1,0,0,0,0.2107840229153813,0.5813797284804638,0.5975687637452095,0.6436859965324402,0.0757418446199732,14,0
132,2011,derozde01,DeMar DeRozan,TORONTO RAPTORS,21,1.0,34.76829268292683,17.195121951219512,1.804878048780488,14.073170731707316,4.902439024390244,0.6341463414634146,0.3780487804878049,2.926829268292683,1.0,6.573170731707317,3.987804878048781,0.0609756097560975,0.9146341463414634,2.6463414634146343,1.0365853658536586,1.7560975609756098,0.4670710571923744,0.8134328358208955,0.0961538461538461,8.6,0.8,-2.5,-1.5,10.2,0.348,-0.9,3.0,14.5,1.5,0.045,6.5,0.53,9.8,23.2,-0.3,0.055,0.2682926829268293,14,0,0,0,0.0970093228698301,0.5810877472370655,0.5837425374901378,0.620638906955719,0.0204028028580285,2,0
133,2011,diawbo01,Boris Diaw,CHARLOTTE BOBCATS,28,1.0,33.8780487804878,11.268292682926829,4.109756097560975,9.439024390243905,1.5,2.756097560975609,0.5609756097560976,3.768292682926829,1.0,4.646341463414634,1.024390243902439,0.951219512195122,1.2804878048780488,2.317073170731707,0.902439024390244,2.024390243902439,0.4922480620155038,0.6829268292682927,0.3451327433628319,20.6,1.3,0.6,0.3,13.6,0.159,0.3,4.5,13.9,1.4,0.292,9.0,0.558,16.7,16.8,1.8,0.082,0.4146341463414634,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
134,2011,duranke01,Kevin Durant,OKLAHOMA CITY THUNDER,22,0.951219512195122,38.94871794871795,27.705128205128204,2.743589743589744,19.71794871794872,8.653846153846153,5.307692307692308,0.9743589743589745,6.102564102564102,1.0,9.115384615384617,7.615384615384615,1.858974358974359,0.7307692307692307,2.0384615384615383,1.1282051282051282,2.7948717948717947,0.4622886866059817,0.88,0.3502415458937198,13.2,1.8,4.9,-0.3,17.7,0.439,5.2,2.3,23.6,1.5,0.269,10.3,0.589,10.6,30.6,5.3,0.189,0.6707317073170732,4,0,0,0,0.2232828282828282,0.5644039511680603,0.5812428792317709,0.6081659197807312,0.022013488299652,1,0
135,2011,ellismo01,Monta Ellis,GOLDEN STATE WARRIORS,25,0.975609756097561,40.3375,24.1125,5.625,20.1375,5.3875,4.7375,0.2875,2.9625,1.0,9.075,4.25,1.7125,0.55,2.5375,2.1,3.15,0.4506517690875232,0.7888631090487239,0.3614775725593667,23.4,0.5,0.8,-0.9,8.5,0.268,1.7,1.5,18.6,2.6,0.235,4.9,0.536,12.3,28.1,2.3,0.089,0.4390243902439024,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
136,2011,evansty01,Tyreke Evans,SACRAMENTO KINGS,21,0.6951219512195121,36.96491228070175,17.75438596491228,5.596491228070176,16.36842105263158,4.666666666666667,2.5964912280701755,0.5263157894736842,4.017543859649122,0.9298245614035088,6.701754385964913,3.5964912280701755,0.7543859649122807,0.8070175438596491,2.508771929824561,1.4912280701754386,3.2280701754385963,0.4094319399785638,0.7706766917293233,0.2905405405405405,24.9,1.0,0.0,0.2,12.7,0.285,-0.1,2.4,14.4,2.0,0.159,7.4,0.482,14.9,25.3,1.1,0.036,0.2926829268292683,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
137,2011,fieldla01,Landry Fields,NEW YORK KNICKS,22,1.0,30.98780487804878,9.71951219512195,1.8902439024390243,7.341463414634147,1.7926829268292683,2.6707317073170733,0.2073170731707317,5.073170731707317,0.9878048780487804,3.6463414634146334,1.3780487804878048,1.048780487804878,1.2804878048780488,1.3902439024390243,0.975609756097561,1.304878048780488,0.4966777408637873,0.7687074829931972,0.3926940639269406,9.0,0.5,0.2,-0.4,18.9,0.244,0.6,4.7,13.5,1.6,0.364,11.7,0.598,13.8,13.5,1.4,0.1,0.5121951219512195,6,0,0,0,0.1573529411764705,0.5142127672831217,0.5395455559094747,0.7284337878227234,0.0225936789311847,1,0
138,2011,fryech01,Channing Frye,PHOENIX SUNS,27,0.9390243902439024,33.0,12.675324675324676,1.2467532467532467,10.766233766233766,1.3896103896103895,5.701298701298701,1.025974025974026,5.818181818181818,0.8311688311688312,4.64935064935065,1.155844155844156,2.220779220779221,0.8441558441558441,3.5324675324675323,0.5974025974025974,0.948051948051948,0.4318455971049457,0.8317757009345795,0.3895216400911162,5.7,2.3,-0.3,0.0,20.4,0.129,-0.3,3.0,12.8,0.9,0.53,11.7,0.557,7.7,16.9,1.1,0.09,0.4878048780487805,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
139,2011,garneke01,Kevin Garnett,BOSTON CELTICS,34,0.8658536585365854,31.267605633802816,14.873239436619718,2.408450704225352,11.577464788732394,3.056338028169014,0.0704225352112676,0.8028169014084507,7.71830985915493,1.0,6.112676056338028,2.6338028169014085,0.0140845070422535,1.1690140845070425,2.084507042253521,1.3380281690140845,1.619718309859155,0.5279805352798054,0.8617511520737328,0.1999999999999999,13.5,2.0,4.7,2.9,28.7,0.264,1.8,4.9,20.6,2.3,0.006,17.5,0.575,11.1,22.3,3.8,0.194,0.6829268292682927,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0
140,2011,gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,26,0.9878048780487804,31.925925925925927,11.74074074074074,2.469135802469136,8.530864197530864,3.6296296296296298,0.0864197530864197,1.6790123456790125,5.1234567901234565,1.0,4.493827160493828,2.716049382716049,0.037037037037037,1.9012345679012344,3.271604938271605,0.9135802469135802,1.8024691358024687,0.5267727930535456,0.7482993197278911,0.4285714285714285,11.6,4.3,2.3,2.0,19.4,0.425,0.3,7.1,16.8,1.5,0.01,13.1,0.58,15.1,16.9,2.8,0.146,0.5609756097560976,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
141,2011,gasolpa01,Pau Gasol,LOS ANGELES LAKERS,30,1.0,37.03658536585366,18.79268292682927,3.3292682926829267,13.658536585365852,5.243902439024391,0.0365853658536585,1.5853658536585369,6.926829268292683,1.0,7.23170731707317,4.317073170731708,0.0121951219512195,3.268292682926829,2.475609756097561,0.5853658536585366,1.7317073170731707,0.5294642857142857,0.8232558139534883,0.3333333333333333,15.1,3.3,4.8,0.9,20.5,0.384,3.9,10.3,23.3,0.8,0.003,15.6,0.589,9.8,21.8,5.2,0.232,0.6951219512195121,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
142,2011,gayru01,Rudy Gay,MEMPHIS GRIZZLIES,24,0.6585365853658537,39.851851851851855,19.796296296296298,2.833333333333333,16.09259259259259,4.462962962962963,2.6666666666666665,1.0740740740740742,4.703703703703703,1.0,7.574074074074074,3.592592592592593,1.0555555555555556,1.5185185185185186,2.425925925925926,1.6851851851851851,2.5,0.4706559263521289,0.8049792531120332,0.3958333333333333,11.6,2.2,2.8,0.8,14.2,0.277,1.9,4.5,17.8,2.2,0.166,9.3,0.548,12.2,23.3,2.6,0.123,0.5609756097560976,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
143,2011,ginobma01,Manu Ginóbili,SAN ANTONIO SPURS,33,0.975609756097561,30.325,17.4125,4.9125,12.725,5.125,5.5125,0.35,3.1625,0.9875,5.5125,4.4625,1.925,0.525,2.0375,1.5375,2.175,0.4332023575638507,0.8707317073170733,0.3492063492063492,26.4,0.8,5.4,1.3,11.8,0.403,4.1,2.1,21.7,2.6,0.433,7.1,0.581,12.7,26.0,4.5,0.195,0.7439024390243902,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
144,2011,gordoer01,Eric Gordon,LOS ANGELES CLIPPERS,22,0.6829268292682927,37.71428571428572,22.267857142857142,4.357142857142857,16.946428571428573,6.214285714285714,5.196428571428571,0.3214285714285714,2.125,1.0,7.625,5.125,1.8928571428571428,0.8035714285714286,2.0535714285714284,1.2678571428571428,2.696428571428572,0.4499473129610115,0.8247126436781609,0.3642611683848797,20.7,0.7,2.0,-1.0,6.6,0.367,3.0,2.5,18.5,1.7,0.307,4.5,0.566,12.0,26.5,2.2,0.12,0.3902439024390244,13,0,0,0,0.036112129358097,0.5693483725190163,0.5869666382670402,0.6338304281234741,0.2131361371037693,4,0
145,2011,grangda01,Danny Granger,INDIANA PACERS,27,0.9634146341463414,34.9746835443038,20.53164556962025,2.569620253164557,15.949367088607596,5.89873417721519,5.151898734177215,0.7848101265822784,4.278481012658228,1.0,6.772151898734177,5.0,1.9873417721518989,1.1012658227848102,2.6962025316455698,1.1265822784810129,2.607594936708861,0.4246031746031746,0.8476394849785407,0.3857493857493857,13.0,1.6,2.1,-0.1,13.5,0.37,2.2,3.5,17.8,1.6,0.323,8.5,0.554,12.3,26.7,2.9,0.12,0.4512195121951219,8,0,0,0,-0.0304941551153672,0.6198904265960058,0.6246322840452194,0.6266646981239319,0.0188341316204678,3,0
146,2011,greenje02,Jeff Green,OKLAHOMA CITY THUNDER,24,0.5975609756097561,37.04081632653061,15.183673469387756,1.816326530612245,12.612244897959185,3.693877551020408,3.755102040816327,0.4285714285714285,4.428571428571429,1.0,5.510204081632653,3.020408163265306,1.1428571428571428,1.163265306122449,2.897959183673469,0.8163265306122449,1.5510204081632653,0.4368932038834952,0.8176795580110497,0.3043478260869565,7.9,0.8,-1.2,-0.9,13.5,0.293,-0.3,3.8,12.9,1.1,0.298,8.8,0.533,9.8,19.3,0.3,0.087,0.6707317073170732,4,0,0,0,0.1875287356321839,0.5872609987854958,0.6157153286039829,0.6526351571083069,0.0090322404227912,4,0
147,2011,griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,21,1.0,37.95121951219512,22.5,3.804878048780488,16.78048780487805,8.475609756097562,0.2926829268292683,0.5487804878048781,8.768292682926829,1.0,8.487804878048781,5.439024390243903,0.0853658536585365,3.292682926829268,3.073170731707317,0.7682926829268293,2.7195121951219514,0.5058139534883721,0.641726618705036,0.2916666666666667,18.7,1.1,2.6,-0.3,26.9,0.505,3.0,10.2,21.9,1.0,0.017,18.6,0.549,11.7,27.3,3.6,0.152,0.3902439024390244,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
148,2011,hilarne01,Nenê,DENVER NUGGETS,28,0.9146341463414634,30.546666666666667,14.546666666666669,1.9866666666666664,8.72,5.36,0.0666666666666666,0.9733333333333334,5.68,1.0,5.36,3.8133333333333335,0.0133333333333333,1.9333333333333331,3.1733333333333333,1.12,1.7866666666666666,0.6146788990825688,0.7114427860696517,0.2,10.4,2.4,3.6,1.5,20.8,0.615,2.1,7.5,20.4,1.8,0.008,14.4,0.657,13.9,18.8,3.2,0.201,0.6097560975609756,5,0,0,0,0.1421551581387647,0.5789935092131296,0.593117943406105,0.6530492305755615,0.0,12,0
149,2011,hillgr01,Grant Hill,PHOENIX SUNS,38,0.975609756097561,30.1125,13.2,2.5,10.3125,3.2125,1.425,0.4375,3.2625,1.0,4.9875,2.6625,0.5625,0.9625,2.3,0.8,1.675,0.4836363636363636,0.8287937743190662,0.3947368421052631,13.0,1.1,-0.5,-0.3,12.5,0.312,-0.2,3.7,14.7,1.4,0.138,8.1,0.563,12.5,20.1,0.9,0.087,0.4878048780487805,10,0,0,0,0.0593654527733474,0.5768987579478158,0.6146114753352271,0.6840337514877319,0.2098526950320613,15,0
150,2011,hinriki01,Kirk Hinrich,WASHINGTON WIZARDS,30,0.5853658536585366,30.64583333333333,11.0625,4.375,9.125,2.1875,2.333333333333333,0.2083333333333333,2.395833333333333,0.6041666666666666,4.125,1.9166666666666667,0.8958333333333334,0.2916666666666667,2.4791666666666665,1.1666666666666667,1.75,0.4520547945205479,0.8761904761904762,0.3839285714285714,22.7,0.5,-1.0,-0.3,9.3,0.24,-0.7,1.0,13.5,1.9,0.256,5.0,0.548,14.8,17.1,0.4,0.076,0.2804878048780488,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
151,2011,holidjr01,Jrue Holiday,PHILADELPHIA 76ERS,20,1.0,35.3780487804878,13.96341463414634,6.475609756097561,12.182926829268292,2.548780487804878,2.707317073170732,0.3536585365853658,3.2195121951219514,1.0,5.439024390243903,2.097560975609756,0.9878048780487804,0.8292682926829268,2.475609756097561,1.4634146341463414,2.658536585365854,0.4464464464464464,0.8229665071770336,0.3648648648648648,29.0,0.8,0.8,0.4,10.5,0.209,0.4,2.7,15.4,2.2,0.222,6.6,0.525,16.7,20.8,2.0,0.094,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0
