,season,name,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score,frequency
39,2023,Jaden McDaniels,0.0740530303030303,0.6188185065984726,0.5924585461616516,0.5954214930534363,0.0096756939772389,1
40,2023,Jalen Brunson,0.151920393653356,0.5853037281558404,0.569189880670569,0.5955166816711426,0.0078171910912025,17
41,2023,Jalen Green,0.1446488284442787,0.5765761889184916,0.5739228864035113,0.584380567073822,0.0078043731897357,24
42,2023,Jamal Murray,0.13750409004844,0.5470541287903433,0.5819835397932265,0.5922932624816895,0.0103078782334176,6
43,2023,James Harden,0.1350497129253829,0.5752378099456033,0.5772444571455184,0.5938434600830078,0.0207095534461347,19
44,2023,Jarrett Allen,0.1528338695853003,0.6097304433025151,0.5730694161542568,0.5885380506515503,0.0065960140888307,7
45,2023,Jaylen Brown,0.1360592280124765,0.5810723842673177,0.5781365296670369,0.5897672176361084,0.0105490795270541,26
46,2023,Jayson Tatum,0.1428132692073807,0.5787664068655834,0.5875010221782658,0.5933892130851746,0.0128375342667852,24
47,2023,Jerami Grant,0.091046376463043,0.5878143906593323,0.5650813844468859,0.5855540633201599,0.0076772840375926,3
48,2023,Jimmy Butler,0.2265570891161371,0.5664201114439603,0.5922234599412691,0.5525951981544495,0.0094347589921611,10
49,2023,Joel Embiid,0.141207384151059,0.5850756784753195,0.5819083714769,0.586938202381134,0.0345355225016743,15
50,2023,John Collins,-0.0192307692307692,0.6163313686847687,0.6357856243848801,0.58014976978302,0.110233786845502,4
51,2023,Jordan Clarkson,0.1045910749009135,0.588849349443491,0.575804440584871,0.5807082056999207,0.0096925698920488,13
52,2023,Jordan Poole,0.075266708668323,0.5750778660069189,0.5745998730996169,0.5905459523200989,0.0190021406536012,29
53,2023,Josh Giddey,0.1458125390597393,0.5831393626994557,0.5763893253935708,0.5999681353569031,0.0061487699768,5
54,2023,Josh Hart,0.1049396035939596,0.5787045044195152,0.5876500254695446,0.6016268134117126,0.0063586679447872,28
55,2023,Jrue Holiday,0.085031302341861,0.5838855524857839,0.5913897236188252,0.5427029728889465,0.0099210719688386,5
56,2023,Julius Randle,0.1009486094713367,0.5988305608431498,0.5662409530745612,0.590496301651001,0.015156105451307,3
57,2023,Karl-Anthony Towns,0.1825086125086125,0.5928461389108137,0.5753038796511564,0.6119874119758606,0.008391127522778,1
58,2023,Kawhi Leonard,0.1613973063973063,0.5639322012189835,0.5694005366355653,0.5972840189933777,0.0195573786857376,3
59,2023,Keldon Johnson,0.1544478380376986,0.5908153362582944,0.5608280721680943,0.5840588212013245,0.0124169403292034,6
60,2023,Kelly Oubre Jr.,0.089537037037037,0.5870405236879984,0.5896676580111185,0.6057872176170349,0.0164801289905115,1
61,2023,Kevin Durant,0.15075218748735,0.5748387094403645,0.5777982942886989,0.6110533475875854,0.0135966908314189,64
62,2023,Kevin Porter Jr.,0.1825086125086125,0.5705393877896395,0.5542063279585405,0.6127322316169739,0.0111687013908154,1
63,2023,Klay Thompson,0.1118453165984155,0.5789033326448179,0.5865562588852994,0.5837663412094116,0.0125217044928442,17
64,2023,Kyle Kuzma,0.2051156728576083,0.5503424803415934,0.5802596807479858,0.5912415385246277,0.0057528487500358,1
65,2023,Kyle Lowry,0.0475395959421946,0.5864597061087214,0.5743218230586203,0.5813246965408325,0.0048361482224524,4
66,2023,Kyrie Irving,0.0920487020872721,0.5788155785370699,0.5843429526418965,0.5977684855461121,0.0718423420476158,88
67,2023,LaMelo Ball,0.1414080785448697,0.5672962308853059,0.5853009911068591,0.57403165102005,0.0066773602960005,14
68,2023,Lauri Markkanen,0.1213414273898144,0.5829098125298817,0.5812910397847494,0.5959280729293823,0.0059471527617219,2
69,2023,LeBron James,0.0891039096972034,0.5969812377488419,0.5972868628226794,0.5970866084098816,0.1864516759048125,26
70,2023,Luka Dončić,0.1412136273887489,0.5835084274411202,0.5699224174022676,0.5938529968261719,0.0192988112326156,20
71,2023,Marcus Smart,0.1164814510385355,0.5721511990079203,0.568219860863548,0.5688713788986206,0.0068006414245457,22
72,2023,Mikal Bridges,0.2506559343434343,0.5977152268091838,0.5730232381820679,0.5918048024177551,0.0582062246595879,10
73,2023,Mike Conley,0.1865622921784863,0.594839889487792,0.5698964244288541,0.5843698382377625,0.0058772648902135,10
74,2023,Nikola Jokić,0.147685749251059,0.5739120205953008,0.5762481644582681,0.5927634239196777,0.005963971308026,17
75,2023,Nikola Vučević,0.1489949110055042,0.5658992670831225,0.5888037021671023,0.5900561809539795,0.0064889672979933,6
76,2023,P.J. Washington,0.140814883030997,0.5730313651331804,0.5873943028724575,0.6095776557922363,0.0066962383900627,9
77,2023,Paolo Banchero,0.2453216374269005,0.5700385173161825,0.5779234568277994,0.5979455709457397,0.0147364798689941,1
78,2023,Pascal Siakam,0.1260862054612054,0.5658478992325919,0.5790379217692784,0.589145839214325,0.0292914260585767,1
79,2023,Paul George,0.0690053711647274,0.5856778462186004,0.5739767895400265,0.5906705260276794,0.0893213271778269,10
80,2023,Royce O'Neale,0.064,0.5502626101175944,0.5939800341924032,0.6023415327072144,0.0295767487158321,1
81,2023,Russell Westbrook,0.1486332678218837,0.5793836813396763,0.5788244870415917,0.5778993964195251,0.010194982809684,18
82,2023,Shai Gilgeous-Alexander,0.1131033497226678,0.5648309389750162,0.5823646187782288,0.6048896312713623,0.0111391303754124,3
83,2023,Spencer Dinwiddie,0.1586478435752425,0.5983547179235352,0.5702034185330073,0.5981931090354919,0.0166641183586198,6
84,2023,Stephen Curry,0.1059529147532102,0.5864347979822642,0.5648509316335288,0.5887263417243958,0.042686968578701,28
85,2023,Terry Rozier,0.089537037037037,0.5834952195485433,0.5467309355735779,0.5714734196662903,0.0054909740659963,1
86,2023,Tim Hardaway Jr.,0.082253086419753,0.6090130011240641,0.5440624554951986,0.6133305430412292,0.0159150070294008,1
87,2023,Tobias Harris,0.1013881619206848,0.6087095151344936,0.5900860915581385,0.5714482665061951,0.0042408152604911,5
88,2023,Trae Young,0.1265705104457681,0.5739138091763392,0.5897130398627167,0.5709825754165649,0.0082464956730951,12
89,2023,Trey Murphy III,0.5575142660369933,0.6129379471143086,0.6118392646312714,0.5920106172561646,0.0052833262838757,2
90,2023,Tyler Herro,0.1291464435690179,0.5841365435007044,0.5921950100698455,0.5965168476104736,0.00648506441873,3
91,2023,Tyrese Haliburton,0.0890873015873015,0.5528131127357483,0.547046571969986,0.5900567770004272,0.0175044333954994,1
92,2023,Tyrese Maxey,0.1617079889807162,0.5636012107133865,0.5379640609025955,0.6006949543952942,0.0106542271306925,1
93,2023,Wendell Carter Jr.,0.1034902597402597,0.5620276729265848,0.5586591958999634,0.6056804060935974,0.0163146114438715,1
94,2023,Zach LaVine,0.1497525796903098,0.5746198252001137,0.5685272448592716,0.5881499648094177,0.0074153608315406,6
95,2023,Zion Williamson,0.1113934092961205,0.5551982559855022,0.5655843109365494,0.5833246111869812,0.0117582760191869,6
