title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance
Wales 'is now a nation',2010,http://news.bbc.co.uk/today/hi/today/newsid_8617000/8617173.stm,David Lee,0.0,0.6170111894607544,0.5794093012809753,0.5298064351081848
Bruce angry at Sunderland 'stupidity',2010,http://news.bbc.co.uk/sport1/hi/football/teams/s/sunderland/8507376.stm,David Lee,-0.55,0.5459461212158203,0.6076260209083557,0.5298064351081848
Stags decide against Morris deal,2010,http://news.bbc.co.uk/sport1/hi/football/teams/m/mansfield_town/8436246.stm,David Lee,0.2095238095238095,0.5609987378120422,0.5227370262145996,0.5298064351081848
Alvin & The Chipmunks The Squeakquel Pics,2010,http://www.bbc.co.uk/blogs/radio1movies/2009/12/alvin_the_chipmunks_the_squeak.shtml,David Lee,0.0,0.6641441583633423,0.5648683309555054,0.5298064351081848
Spooks star 'cast as Luther King',2010,http://news.bbc.co.uk/1/hi/entertainment/8572061.stm,David Lee,0.1583333333333333,0.5552929639816284,0.5753674507141113,0.5298064351081848
'Looking For A New England'... in New York,2010,http://www.bbc.co.uk/blogs/folk/2010/03/looking-for-a-new-england-in-n.html,David Lee,0.1363636363636363,0.7148243188858032,0.6484907865524292,0.5298064351081848
Ellis destroys Pacers in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8387832.stm,Monta Ellis,0.0,0.6493400931358337,0.5504071712493896,0.525741457939148
Portland continue winning run against Lakers in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8449909.stm,Monta Ellis,0.5,0.5076111555099487,0.6502139568328857,0.525741457939148
Dazzling display from Rose in Bulls' victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8620331.stm,Derrick Rose,0.675,0.5553469657897949,0.7241629362106323,0.5255123972892761
Rose rises high to bag Bulls win in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8582713.stm,Derrick Rose,0.52,0.7156381011009216,0.6310895681381226,0.5255123972892761
Rose blooms late as Bulls beat Celtics,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8461301.stm,Derrick Rose,0.15,0.6046879887580872,0.5923914909362793,0.5255123972892761
Museum to install ancient timber,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8488850.stm,Derrick Rose,0.2052521008403361,0.5786151647567749,0.5497560977935791,0.5255123972892761
Museum to install ancient timber,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8453606.stm,Derrick Rose,0.2052521008403361,0.5620346426963806,0.5544236660003662,0.5255123972892761
Hawks beat Magic on buzzer,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8586757.stm,Joe Johnson,0.5,0.6055196523666382,0.5635070204734802,0.5286239981651306
Hawks tear apart Lakers in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8598792.stm,Joe Johnson,0.0,0.5395845770835876,0.5910547375679016,0.5286239981651306
Coming of Age Interview with Anabel Barnston (Chloe),2010,http://www.bbc.co.uk/blogs/bbcthree/2010/01/coming-of-age-interview-with-a.shtml,Joe Johnson,0.0,0.61472088098526,0.7252692580223083,0.5286239981651306
Pujols and Mauer take MVP prizes,2010,http://news.bbc.co.uk/sport1/hi/other_sports/baseball/8377212.stm,Joe Johnson,0.1473120629370629,0.5410721600055695,0.6228418350219727,0.5286239981651306
Grizzlies beat Heat in Sunday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8411361.stm,Rudy Gay,0.1,0.5334028005599976,0.6315656900405884,0.5255078077316284
Results from 2009,2010,http://news.bbc.co.uk/sport1/hi/boxing/statistics/7804859.stm,Brook Lopez,0.0265412748171368,0.6042667410590432,0.5606619787938667,0.5107244253158569
43-point Jackson boosts Bobcats in Tuesday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8456248.stm,Stephen Jackson,0.0,0.5016524791717529,0.5531115531921387,0.5220630764961243
Cavs downed again as Jackson rises,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8525936.stm,Stephen Jackson,0.0,0.5070798397064209,0.711947500705719,0.5220630764961243
Zombie director making 'mint choc chip' movie,2010,https://www.bbc.co.uk/news/newsbeat-10003119,Stephen Jackson,0.0,0.5426653027534485,0.5087048411369324,0.5220630764961243
Murder accused had killed before,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8550468.stm,Stephen Jackson,0.0572727272727272,0.5351271529992422,0.583441158135732,0.5220630764961243
Murder accused not taking stand,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8571225.stm,Stephen Jackson,0.1733333333333333,0.6005378564198812,0.5813706119855245,0.5220630764961243
Paedophile murder trial jury out,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8576704.stm,Stephen Jackson,0.1733333333333333,0.5260831713676453,0.5814579923947653,0.5220630764961243
Murderer jailed for rest of life,2010,http://news.bbc.co.uk/1/hi/england/norfolk/8583541.stm,Stephen Jackson,-0.0781818181818181,0.5504709362983704,0.5820022344589233,0.5220630764961243
Lovely Lovely Bones,2010,http://www.bbc.co.uk/blogs/radio1movies/2009/11/lovely_lovely_bones.shtml,Stephen Jackson,0.5,0.5923376679420471,0.5081142783164978,0.5220630764961243
An Extras Night In,2010,http://www.bbc.co.uk/blogs/comedy/2010/04/an-extras-night-in.shtml,Stephen Jackson,0.0,0.7131953239440918,0.6481577754020691,0.5220630764961243
Arbroath 1-1 Stenhousemuir,2010,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/8550885.stm,Stephen Jackson,-0.0071428571428571,0.5473435670137405,0.5763749182224274,0.5220630764961243
Ireland defeat Chile in qualifier,2010,http://news.bbc.co.uk/sport1/hi/other_sports/8360820.stm,Stephen Jackson,0.15625,0.6186227649450302,0.6164395213127136,0.5220630764961243
Howard leads way as Magic beat Cavs,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8615077.stm,Dwight Howard,0.5,0.5085444450378418,0.604375958442688,0.5102360844612122
Howard turns on Magic in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8403326.stm,Dwight Howard,0.5,0.6454805135726929,0.6410988569259644,0.5102360844612122
Magic's Howard casts spell over Wizards,2010,http://news.bbc.co.uk/sport1/hi/front_page/8566717.stm,Dwight Howard,0.5,0.6126295924186707,0.7534677386283875,0.5102360844612122
Magic conjure up victory against Bulls,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8510047.stm,Dwight Howard,0.5,0.6315044164657593,0.5257695317268372,0.5102360844612122
Howard helps Magic pulverise Pistons,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8521665.stm,Dwight Howard,0.5,0.645350992679596,0.6847532987594604,0.5102360844612122
Lakers begin NBA season with win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8326886.stm,Dwight Howard,0.1097902097902097,0.5709519485632578,0.59267258644104,0.5102360844612122
Super Bowl XLIV as it happened,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8501058.stm,Dwight Howard,0.1074376885740522,0.5708355477878025,0.577333220413753,0.5102360844612122
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Dwight Howard,0.2366198865733748,0.5695082752600961,0.5727592214294102,0.5102360844612122
Suns continue to shine in Wednesday's NBA action,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8356517.stm,Danny Granger,0.1,0.6676145792007446,0.5825732350349426,0.5294076204299927
Rookie Evans reigns for Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8542774.stm,Tyreke Evans,0.0,0.764883816242218,0.7476391196250916,0.5050502419471741
Kings win is Evans' crowning glory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8561845.stm,Tyreke Evans,0.8,0.5468413829803467,0.7108626365661621,0.5050502419471741
Billups leads Nuggets to Lakers victory,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8501841.stm,Chauncey Billups,0.0,0.6897717118263245,0.6465855836868286,0.5368766784667969
Hawks beat Suns with last-second score,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8463098.stm,Jamal Crawford,0.0,0.5896114110946655,0.526356041431427,0.53203284740448
Thunder overshadow Hawks in Monday's NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8467452.stm,Jamal Crawford,0.0,0.5352077484130859,0.5425981879234314,0.53203284740448
Heat too hot for Hawks in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8440855.stm,Deron Williams,0.25,0.5857161283493042,0.5162062644958496,0.5351227521896362
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Deron Williams,0.1635111941930125,0.5605029253398671,0.5804018728873309,0.5351227521896362
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Deron Williams,0.2366198865733748,0.5881350299586421,0.549297685208528,0.5351227521896362
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Chris Kaman,0.1635111941930125,0.5527362157316769,0.5760461021872127,0.5262837409973145
McArthur and Craigan promote derby,2010,http://news.bbc.co.uk/sport1/hi/scotland/8340659.stm,Stephen Curry,0.0,0.503409206867218,0.530265212059021,0.5232797265052795
East Stirlingshire 3-2 Berwick,2010,http://news.bbc.co.uk/sport1/hi/football/scot_div_1/8498703.stm,Stephen Curry,0.1568181818181818,0.6496344208717346,0.5718889435132345,0.5232797265052795
Supermarket armed raiders jailed,2010,http://news.bbc.co.uk/1/hi/england/tyne/8617723.stm,Stephen Curry,0.0085213032581453,0.5704499334096909,0.5773421227931976,0.5232797265052795
Blazers outsmart Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8602601.stm,Brandon Roy,0.0,0.5132548213005066,0.6838029026985168,0.5197175741195679
Blazers on fire in New Jersey,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8533890.stm,Brandon Roy,0.1363636363636363,0.7019050717353821,0.5228089690208435,0.5197175741195679
Trail Blazers fight back to beat Warriors,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8563812.stm,Brandon Roy,0.0,0.5994889140129089,0.5498768091201782,0.5197175741195679
Knicks make it three in a row,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8401425.stm,Brandon Roy,0.0,0.5399222373962402,0.5312495827674866,0.5197175741195679
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Brandon Roy,0.1635111941930125,0.5539775420637691,0.5605841629645404,0.5197175741195679
Party: Series 1: Episode 3,2010,https://www.bbc.co.uk/programmes/m000p15f,Tim Duncan,0.0,0.6421236395835876,0.557709813117981,0.5218837261199951
Party: Series 1: Episode 1,2010,https://www.bbc.co.uk/programmes/b00r7l7j,Tim Duncan,0.0,0.5483949780464172,0.7874342799186707,0.5218837261199951
Party: Series 1: Episode 2,2010,https://www.bbc.co.uk/programmes/m0001vtr,Tim Duncan,0.0,0.5053603053092957,0.5553112030029297,0.5218837261199951
Party: Series 1: Episode 4,2010,https://www.bbc.co.uk/programmes/b00rmxk5,Tim Duncan,0.0,0.6069717407226562,0.5265873670578003,0.5218837261199951
Sport Relief: Reading - Bracknell,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8571000/8571648.stm,Tim Duncan,0.0848979591836734,0.6090537190437317,0.5500543773174286,0.5218837261199951
In Pictures: Sport Relief Day 3,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8574000/8574406.stm,Tim Duncan,-0.0166666666666666,0.6132538318634033,0.5260589420795441,0.5218837261199951
In Pictures: Sport Relief Day 2,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8571000/8571461.stm,Tim Duncan,-0.0212121212121212,0.6593878865242004,0.5850776135921478,0.5218837261199951
AFC Wimbledon 0-2 Barrow,2010,http://news.bbc.co.uk/sport1/hi/football/eng_conf/8567926.stm,Tim Duncan,0.4151515151515151,0.5590211153030396,0.5884001851081848,0.5218837261199951
Sport Relief: Day Two audio boos,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8569000/8569663.stm,Tim Duncan,-0.0097222222222222,0.5270332396030426,0.6187718212604523,0.5218837261199951
Your Pictures of Wales: 03 - 09 February,2010,http://news.bbc.co.uk/1/hi/wales/8505241.stm,Tim Duncan,0.0,0.5752345323562622,0.5343499183654785,0.5218837261199951
Sport Relief: Presenters shape up,2010,http://news.bbc.co.uk/local/berkshire/hi/tv_and_radio/newsid_8556000/8556411.stm,Tim Duncan,0.1570932539682539,0.5736706256866455,0.5851204693317413,0.5218837261199951
In Pictures: Sport Relief Day 1,2010,http://news.bbc.co.uk/local/berkshire/hi/people_and_places/nature/newsid_8568000/8568375.stm,Tim Duncan,0.0587301587301587,0.629606157541275,0.5812026858329773,0.5218837261199951
Bobcats beat Grizzlies on the buzzer,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8450449.stm,Gerald Wallace,0.0,0.505518913269043,0.6443949937820435,0.5259253978729248
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Gerald Wallace,0.1635111941930125,0.5780564897200641,0.6189909402061912,0.5259253978729248
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Gerald Wallace,0.2366198865733748,0.560359864131264,0.5593831850134808,0.5259253978729248
25 of your British unsung heroes,2010,http://news.bbc.co.uk/1/hi/magazine/8378423.stm,Gerald Wallace,0.1945367289582165,0.6102908416227861,0.5681918570489595,0.5259253978729248
Colin's Trunk of Funk playlist,2010,http://news.bbc.co.uk/local/shropshire/hi/tv_and_radio/newsid_8120000/8120698.stm,Andrea Bargnani,0.2366198865733748,0.5677419097527213,0.5666976000951685,0.5314929485321045
Nash helps Suns outshine Bulls in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8596148.stm,Steve Nash,0.0,0.5966850519180298,0.5688985586166382,0.5302899479866028
Nash inspires Suns to rise above Spurs,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8416778.stm,Steve Nash,0.0,0.634477436542511,0.6611177921295166,0.5302899479866028
Nash helps Suns dethrone Kings,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8443208.stm,Steve Nash,0.0,0.6102644205093384,0.804676353931427,0.5302899479866028
Hollies miss Hall of Fame honour,2010,http://news.bbc.co.uk/1/hi/entertainment/8565291.stm,Steve Nash,0.2118412384716732,0.5691443681716919,0.5848993460337321,0.5302899479866028
Girl fell to death after sex jibe,2010,http://news.bbc.co.uk/1/hi/england/gloucestershire/8550390.stm,Steve Nash,0.0758064516129032,0.5670911788940429,0.6028295516967773,0.5302899479866028
Heard in England Counties line-up,2010,http://news.bbc.co.uk/sport1/hi/rugby_union/8536439.stm,Steve Nash,0.07,0.554929181933403,0.570138156414032,0.5302899479866028
Bragg to curate Glastonbury stage,2010,http://news.bbc.co.uk/1/hi/entertainment/8576037.stm,Steve Nash,0.0609375,0.5715511292219162,0.5696508437395096,0.5302899479866028
Heard in England Counties squad,2010,http://news.bbc.co.uk/sport1/hi/rugby_union/8454518.stm,Steve Nash,0.1428571428571428,0.5615835905075073,0.6048856019973755,0.5302899479866028
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Russell Westbrook,0.1635111941930125,0.5799567418939927,0.5641701396773843,0.5145369172096252
PM Art,2010,http://www.bbc.co.uk/blogs/pm/2010/01/pm_art_5.shtml,Ray Allen,0.0,0.5962749123573303,0.5167132019996643,0.5190211534500122
42-point LeBron can't stop Celtics,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8603364.stm,Ray Allen,0.0,0.5342119336128235,0.6359810829162598,0.5190211534500122
When the Hammers shocked Arsenal,2010,http://news.bbc.co.uk/sport1/hi/football/fa_cup/8435400.stm,Ray Allen,0.0763754530683664,0.5991078681415982,0.5862860613399081,0.5190211534500122
Lakers begin NBA season with win,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8326886.stm,Ray Allen,0.1097902097902097,0.5547886292139689,0.5559147000312805,0.5190211534500122
Wales Sevens are Team of the Year,2010,http://news.bbc.co.uk/sport1/hi/wales/8402794.stm,Al Jefferson,-0.0666666666666666,0.5887031157811483,0.5782092014948527,0.5273613929748535
Profile: Bill Clinton,2010,http://news.bbc.co.uk/1/hi/world/americas/8511893.stm,Al Jefferson,0.1226126001657916,0.5807750225067139,0.5841868102550507,0.5273613929748535
NFL off-season news and gossip,2010,http://news.bbc.co.uk/sport1/hi/other_sports/american_football/8574540.stm,Al Jefferson,0.1635111941930125,0.5969003368826473,0.5928325407645282,0.5273613929748535
Celtics too strong for Mavericks in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8578617.stm,Paul Pierce,0.4333333333333333,0.7054980993270874,0.5157296061515808,0.5224053263664246
Lakers hold off Thunder in NBA,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8427945.stm,Paul Pierce,0.0,0.6344981789588928,0.6723093390464783,0.5224053263664246
Paul Waugh on the net election,2010,http://news.bbc.co.uk/1/hi/programmes/the_daily_politics/8609505.stm,Paul Pierce,0.0,0.5735860466957092,0.7319822311401367,0.5224053263664246
Everton Tigers v Cheshire Jets,2010,http://news.bbc.co.uk/sport1/hi/other_sports/basketball/8472241.stm,Paul Pierce,-0.0339869281045751,0.5903212428092957,0.584594190120697,0.5224053263664246
Romance tops Valentine box office,2010,http://news.bbc.co.uk/1/hi/entertainment/8515847.stm,Paul Pierce,0.1356060606060606,0.6121103018522263,0.5950600057840347,0.5224053263664246
Woman admits businessman killing,2010,http://news.bbc.co.uk/1/hi/scotland/north_east/8558048.stm,Paul Pierce,-0.0108148148148148,0.588870033621788,0.6123682707548141,0.5224053263664246
The Weekly Politics: Apr 6 to 9,2010,http://news.bbc.co.uk/1/hi/programmes/the_daily_politics/8603361.stm,Paul Pierce,0.0,0.577193558216095,0.5332564115524292,0.5224053263664246
Leyton Orient 2-0 Yeovil,2010,http://news.bbc.co.uk/sport1/hi/football/eng_div_2/8459714.stm,Jason Terry,0.4000000000000001,0.5270238518714905,0.5069529414176941,0.518584668636322
