title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance
Irish Cup: Ballymena United and Ballinamallard face replays,2014,https://www.bbc.co.uk/sport/football/25696596,Kyle Lowry,0.0981762065095398,0.5811863342920939,0.5654485325018564,0.5521249175071716
Clash with Reds mouthwatering - Linfield boss Jeffrey,2014,https://www.bbc.co.uk/sport/football/25154132,Kyle Lowry,0.1405947227375799,0.5484606921672821,0.5562768777211508,0.5521249175071716
'Underrated' fifth Beatle becomes comic book and film star,2014,http://www.bbc.co.uk/news/entertainment-arts-25243897,Kyle Lowry,0.25,0.5219035148620605,0.820979118347168,0.5521249175071716
Anthony Marsh and Lee Davis jailed for child sex crimes,2014,https://www.bbc.co.uk/news/uk-england-south-yorkshire-25185190,Anthony Davis,0.0,0.5708600282669067,0.5967662334442139,0.55808424949646
Crewe Alexandra: Brad Inman and Anthony Grant available for loan,2014,https://www.bbc.co.uk/sport/football/25089401,Anthony Davis,0.1276679841897233,0.6236766576766968,0.5684767365455627,0.55808424949646
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Anthony Davis,0.1588937145105976,0.5699462592601776,0.5756386458873749,0.55808424949646
Jay Rayner Gets Stuffed,2014,https://www.bbc.co.uk/programmes/b03tr1fv,Anthony Davis,0.0,0.5419068336486816,0.6091489195823669,0.55808424949646
Man jailed for killing friend in Aston tower block,2014,https://www.bbc.co.uk/news/uk-england-birmingham-25271320,Anthony Davis,0.0,0.7361142635345459,0.7468669414520264,0.55808424949646
Anthony Perrett: Relief for freed Newport Greenpeace activist,2014,https://www.bbc.co.uk/news/uk-wales-25058119,Anthony Davis,0.0,0.6701425909996033,0.5522350072860718,0.55808424949646
Welsh activist Anthony Perrett free from detention in Russia,2014,https://www.bbc.co.uk/news/uk-wales-25055515,Anthony Davis,0.4,0.5492567420005798,0.6904324889183044,0.55808424949646
Billy Davies: Nottingham Forest boss looks to control passion,2014,https://www.bbc.co.uk/sport/av/football/26512729,Anthony Davis,0.0,0.5633305907249451,0.5880286693572998,0.55808424949646
Billy Davies: Nottingham Forest receives five-game touchline ban,2014,https://www.bbc.co.uk/sport/football/26436619,Anthony Davis,-0.3,0.6612076163291931,0.5803289711475372,0.55808424949646
Billy Davies: Nottingham Forest appeal against touchline ban,2014,https://www.bbc.co.uk/sport/football/26584993,Anthony Davis,-0.0444444444444444,0.5618225336074829,0.595014214515686,0.55808424949646
Christian B&B takes gay 'discrimination' case to European court,2014,https://www.bbc.co.uk/news/uk-wales-26658486,Jeff Green,0.1388888888888889,0.627647876739502,0.6244874000549316,0.5506359338760376
Ballymena church with big ambitions,2014,https://www.bbc.co.uk/news/uk-northern-ireland-25006000,Jeff Green,0.0,0.545967161655426,0.6691737174987793,0.5506359338760376
Christian B&B takes gay 'discrimination' case to European court,2014,https://www.bbc.co.uk/news/uk-wales-mid-wales-26632753,Jeff Green,0.1388888888888889,0.5835486054420471,0.5045694708824158,0.5506359338760376
Children and mother stabbed in Birmingham house,2014,https://www.bbc.co.uk/news/uk-england-birmingham-26642057,Jeff Green,0.0,0.5690627098083496,0.5016048550605774,0.5506359338760376
Retailers oppose Green Pastures shop development,2014,http://www.bbc.co.uk/news/uk-northern-ireland-24805406,Jeff Green,-0.2,0.5121553540229797,0.6339543461799622,0.5506359338760376
BBL Cup final: Leicester overcome Newcastle in tense finish,2014,https://www.bbc.co.uk/sport/basketball/25706951,Paul Millsap,0.1090130568356375,0.5410690208276113,0.5916324953238169,0.5652082562446594
Jamaica faces serious questions in the fight against doping,2014,https://www.bbc.co.uk/sport/athletics/24906369,Paul Millsap,0.047257313393677,0.5646549761295319,0.5577257201075554,0.5652082562446594
Capital One Cup: Semi-final preview with Martin Keown & Kevin Kilbane,2014,https://www.bbc.co.uk/sport/av/football/25603410,Kevin Martin,0.0,0.5986064076423645,0.5599119663238525,0.5757943391799927
Hillsborough stories: Martin Kevin Traynor,2014,https://www.bbc.co.uk/news/uk-england-26930226,Kevin Martin,0.0,0.5318129658699036,0.5075365304946899,0.5757943391799927
Man City v Chelsea: Focus Forum looks ahead to Monday's clash,2014,https://www.bbc.co.uk/sport/av/football/25997936,Kevin Martin,0.0,0.5040386915206909,0.707313597202301,0.5757943391799927
Dennehy: 'It is absolutely right she won't come out of prison' - police,2014,https://www.bbc.co.uk/news/uk-26390616,Kevin Martin,0.2857142857142857,0.6424106359481812,0.8233364820480347,0.5757943391799927
Swansea City 1-2 Everton,2014,https://www.bbc.co.uk/sport/football/25387089,Dwight Howard,0.1597976190476191,0.5621982961893082,0.5809762179851532,0.5495765209197998
Missing in action: The films affected by actors' deaths,2014,https://www.bbc.co.uk/news/entertainment-arts-26039225,Brandon Knight,-0.05,0.644622802734375,0.6505791544914246,0.5614914298057556
David Cameron: Lee Rigby murder 'shocked whole country',2014,https://www.bbc.co.uk/news/uk-25444082,David Lee,-0.2499999999999999,0.5729832053184509,0.74976646900177,0.5789051651954651
David Leech family pay tribute to Leyland motorcyclist,2014,https://www.bbc.co.uk/news/uk-england-lancashire-25261356,David Lee,0.0,0.6202583909034729,0.5591456890106201,0.5789051651954651
Leeds United: Managing director David Haigh resigns,2014,https://www.bbc.co.uk/sport/football/26995315,David Lee,0.0846074380165289,0.5427474975585938,0.5240963498751322,0.5789051651954651
Leeds United: David Haigh-led takeover bid falls through,2014,https://www.bbc.co.uk/sport/football/25830046,David Lee,0.0782967032967033,0.5464476545651754,0.648283839225769,0.5789051651954651
Campaign to honour Thorne soldier Sgt Lee Davidson,2014,https://www.bbc.co.uk/news/uk-england-south-yorkshire-25279820,David Lee,0.0,0.5072006583213806,0.5455561876296997,0.5789051651954651
Leeds United boosted by new investment from David Haigh,2014,https://www.bbc.co.uk/sport/football/25103010,David Lee,0.09,0.5842965245246887,0.5714762210845947,0.5789051651954651
Inside F1 - Bahrain Grand Prix qualifying,2014,https://www.bbc.co.uk/sport/av/formula1/26904900,David Lee,0.5,0.5117946863174438,0.5531355738639832,0.5789051651954651
Inside F1 from Australian GP qualifying with Christian Horner,2014,https://www.bbc.co.uk/sport/av/formula1/26592637,David Lee,0.0,0.6146141290664673,0.7459975481033325,0.5789051651954651
Hollie Gazzard: Ex-boyfriend arrested over Gloucester hairdresser death,2014,https://www.bbc.co.uk/news/uk-england-gloucestershire-26252934,Mike Conley,0.0,0.5254670977592468,0.5733646154403687,0.5560497641563416
The UK artists making the leap into film direction,2014,http://www.bbc.co.uk/news/entertainment-arts-26186945,Gordon Hayward,0.0,0.5565242767333984,0.5185443758964539,0.5754536986351013
Wild weather and Only Fools return in newspapers,2014,https://www.bbc.co.uk/news/blogs-the-papers-25598398,Gordon Hayward,0.05,0.5932251214981079,0.6841698288917542,0.5754536986351013
Ashes 2013-14: Mitchell Johnson on Joe Root's 'cute smile',2014,https://www.bbc.co.uk/sport/av/cricket/25329562,Joe Johnson,0.4,0.6662447452545166,0.5742855072021484,0.5667298436164856
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Joe Johnson,0.1588937145105976,0.5904113531112671,0.5835906505584717,0.5667298436164856
Transfer window: Yeovil Town extend Joe Ralls loan from Cardiff,2014,https://www.bbc.co.uk/sport/football/25697194,Joe Johnson,0.3556926406926406,0.5690701603889465,0.6257519125938416,0.5667298436164856
Brighton woman's gym session ends in hospital stay,2014,https://www.bbc.co.uk/news/uk-england-sussex-25326448,Joe Johnson,0.0,0.6455967426300049,0.6495928168296814,0.5667298436164856
Front Row: Jean Paul Gaultier; Christy Moore; The Raid 2,2014,https://www.bbc.co.uk/programmes/b03zy4hl,Chris Paul,0.0,0.5929958820343018,0.5530648827552795,0.5655890703201294
St Boniface's former bursar Christopher Paul Gorman cleared of fraud,2014,https://www.bbc.co.uk/news/uk-england-devon-24888931,Chris Paul,0.0,0.566487193107605,0.6600745916366577,0.5655890703201294
Wythenshawe by-election: 'Labour holds safe seat',2014,https://www.bbc.co.uk/news/world-asia-china-26193238,Chris Paul,0.5,0.6644926071166992,0.5588887929916382,0.5655890703201294
Wythenshawe by-election interview: Michael Kane,2014,https://www.bbc.co.uk/news/uk-politics-26064303,Chris Paul,0.0,0.6516265273094177,0.7197964787483215,0.5655890703201294
Wythenshawe by-election interview: Nigel Woodcock,2014,https://www.bbc.co.uk/news/uk-politics-26064308,Chris Paul,0.0,0.6144174933433533,0.6204569935798645,0.5655890703201294
Wythenshawe by-election interview: John Bickley,2014,https://www.bbc.co.uk/news/uk-politics-26064305,Chris Paul,0.0,0.6424692273139954,0.765804648399353,0.5655890703201294
Wythenshawe by-election interview: Eddy O'Sullivan,2014,https://www.bbc.co.uk/news/uk-politics-26064306,Chris Paul,0.0,0.543788731098175,0.7065212726593018,0.5655890703201294
Wythenshawe by-election interview: Daniel Critchlow,2014,https://www.bbc.co.uk/news/uk-politics-26064307,Chris Paul,0.0,0.5649309158325195,0.6027793884277344,0.5655890703201294
Wythenshawe by-election interview: Mary Di Mauro,2014,https://www.bbc.co.uk/news/uk-politics-26064304,Chris Paul,0.0,0.5440673232078552,0.5197462439537048,0.5655890703201294
Mark Allen suffers defeat to Ali Carter at Welsh Open,2014,https://www.bbc.co.uk/sport/snooker/26361195,Michael Carter-Williams,0.0005263157894736,0.6379619598388672,0.5575902342796326,0.5818279385566711
China Open: Jimmy White and Peter Ebdon win second-round ties,2014,http://www.bbc.co.uk/sport/0/snooker/26862252,Michael Carter-Williams,0.1333333333333333,0.6001991927623749,0.5294547379016876,0.5818279385566711
China Open 2014: Results,2014,https://www.bbc.co.uk/sport/snooker/26824285,Michael Carter-Williams,-0.0388888888888888,0.5266728878021241,0.5843155860900879,0.5818279385566711
Welsh Open 2014: O'Sullivan and Trump into last 16,2014,https://www.bbc.co.uk/sport/wales/26361677,Michael Carter-Williams,0.1473429951690821,0.5845246116320292,0.5857977271080017,0.5818279385566711
The Queen welcomes A-list actors at palace celebration,2014,https://www.bbc.co.uk/news/entertainment-arts-26238572,Michael Carter-Williams,0.0,0.5339137315750122,0.5070526599884033,0.5818279385566711
"Welsh Open 2014: Scores, results and schedule",2014,https://www.bbc.co.uk/sport/snooker/26312932,Michael Carter-Williams,0.0124999999999999,0.5774177610874176,0.5985470116138458,0.5818279385566711
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Michael Carter-Williams,0.1588937145105976,0.5731706082820892,0.5717970609664917,0.5818279385566711
UK Snooker Championship 2013: Ali Carter upset with new format,2014,https://www.bbc.co.uk/sport/snooker/25139954,Michael Carter-Williams,0.1714920367698146,0.5657185792922974,0.5623064279556275,0.5818279385566711
Front Row: Vikings at British Museum; John Carter Cash; 37 Days,2014,https://www.bbc.co.uk/programmes/b03wpjjn,Michael Carter-Williams,0.0,0.59913170337677,0.5870972871780396,0.5818279385566711
UK Snooker Championship 2013 results,2014,https://www.bbc.co.uk/sport/snooker/25072326,Michael Carter-Williams,-0.1138888888888888,0.5644432842731476,0.5817624211311341,0.5818279385566711
Yorkshire stars photographed for Le Tour exhibition,2014,https://www.bbc.co.uk/news/uk-england-26801155,Michael Carter-Williams,0.0,0.5765318274497986,0.5727116465568542,0.5818279385566711
UK Championship: Ronnie O'Sullivan reaches third round,2014,https://www.bbc.co.uk/sport/snooker/25190202,Michael Carter-Williams,0.0920987654320987,0.5956555604934692,0.5656547307968139,0.5818279385566711
MCC v Durham: Mark Stoneman century keeps champions in hunt,2014,https://www.bbc.co.uk/sport/cricket/26738288,Andre Drummond,0.1484409310496267,0.6352670391400655,0.6390297214190165,0.5443906188011169
MCC: Sehwag and Muralitharan to captain squad for curtain raiser,2014,https://www.bbc.co.uk/sport/cricket/26273236,Andre Drummond,0.2946666666666667,0.5899249017238617,0.5615076422691345,0.5443906188011169
BBL Cup final: Leicester overcome Newcastle in tense finish,2014,https://www.bbc.co.uk/sport/basketball/25706951,J.R. Smith,0.1090130568356375,0.5848850309848785,0.590721438328425,0.5875625014305115
'Unpopular' Torbay CCTV car to be scrapped,2014,https://www.bbc.co.uk/news/uk-england-devon-25795526,Eric Gordon,0.0,0.6144880652427673,0.5923411250114441,0.5657735466957092
"Alan and Gary Mitchell jailed for Â£400,000 Rolex raid",2014,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-25198798,Eric Gordon,0.0,0.6929236054420471,0.541594386100769,0.5657735466957092
World Twenty20 qualifiers: Scotland suffer defeat by Kenya,2014,https://www.bbc.co.uk/sport/cricket/24999016,Eric Gordon,0.1800734618916437,0.6576161980628967,0.556116541226705,0.5657735466957092
Black Sabbath pick up Classic Rock's legend award,2014,https://www.bbc.co.uk/news/entertainment-arts-24946622,Eric Gordon,0.0,0.5370097756385803,0.5851151347160339,0.5657735466957092
Premiership: Harlequins 23-9 London Irish,2014,https://www.bbc.co.uk/sport/rugby-union/26731104,Evan Turner,0.1225252525252525,0.6062288681666056,0.5850429634253184,0.5602705478668213
Wales Women announce squad for World Cup qualifiers,2014,https://www.bbc.co.uk/sport/football/26721212,Evan Turner,-0.16,0.6264023780822754,0.613100012143453,0.5602705478668213
Barbarians confirm squad to face Combined Services,2014,https://www.bbc.co.uk/sport/rugby-union/24873421,Evan Turner,-0.08,0.5691022872924805,0.6733514368534088,0.5602705478668213
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,José Calderón,0.1588937145105976,0.6003337740898133,0.5583336055278778,0.570038914680481
Cristiano Ronaldo scores twice as Real Madrid reach cup final,2014,https://www.bbc.co.uk/sport/football/26143037,José Calderón,0.0772145417306707,0.5422934691111246,0.5883241693178812,0.570038914680481
Champions League: Chelsea drawn against Atletico Madrid,2014,https://www.bbc.co.uk/sport/football/26966141,José Calderón,0.1436868686868686,0.5717886805534362,0.5484909892082215,0.570038914680481
Atletico Madrid v Real Madrid: La Liga rivals set for 'do or die' derby,2014,https://www.bbc.co.uk/sport/football/26357670,José Calderón,0.161743919064361,0.5728263020515442,0.5767411073048909,0.570038914680481
"Champions League draw: Man Utd v Bayern Munich, PSG v Chelsea",2014,https://www.bbc.co.uk/sport/football/26682665,José Calderón,0.0999007936507936,0.6095963716506958,0.5701048118727547,0.570038914680481
Atletico Madrid: Diego Simeone's side are stern test for Chelsea,2014,https://www.bbc.co.uk/sport/football/26966304,José Calderón,0.1006089809661238,0.5780763506889344,0.5601296722888947,0.570038914680481
The country where exorcisms are on the rise,2014,http://www.bbc.co.uk/news/magazine-25032305,José Calderón,0.0,0.5978667140007019,0.5527904629707336,0.570038914680481
World Cup 2014: Belgium legends rule out glory in Brazil,2014,https://www.bbc.co.uk/sport/football/25210495,José Calderón,0.2126138433515483,0.565326859553655,0.5827358762423197,0.570038914680481
"Gossip column: Kroos, Rodriguez, Casillas, Azmoun, Hazard",2014,https://www.bbc.co.uk/sport/26965549,José Calderón,0.1195704295704295,0.5587634682655335,0.584723436832428,0.570038914680481
Champions League draw: Bayern Munich & PSG face English sides,2014,https://www.bbc.co.uk/sport/football/26664718,José Calderón,0.1502134024978852,0.5795010994462406,0.5885952395551345,0.570038914680481
Glasgow 2014: The Jamaican university that changed athletics,2014,https://www.bbc.co.uk/sport/commonwealth-games/26986280,Deron Williams,0.1588937145105976,0.591348934173584,0.5735897839069366,0.5659619569778442
Leopoldo LÃ³pez: Venezuela's maverick opposition leader,2014,https://www.bbc.co.uk/news/world-latin-america-26238612,Robin Lopez,0.0,0.5891700387001038,0.7015755772590637,0.560584545135498
Luke Freeman: Stevenage open to offers for winger,2014,https://www.bbc.co.uk/sport/football/25552205,Robin Lopez,0.1137377173091458,0.5695181886355082,0.556739886601766,0.560584545135498
Andy Murray beats Matthew Ebden in Sony Open second round,2014,https://www.bbc.co.uk/sport/tennis/26695849,Robin Lopez,0.0731981981981981,0.5750336249669393,0.5537057121594747,0.560584545135498
Sony Open: Rafael Nadal and Stanislas Wawrinka win in Miami,2014,https://www.bbc.co.uk/sport/tennis/26725362,Robin Lopez,0.0822822822822822,0.606765940785408,0.5623915195465088,0.560584545135498
Golden Globes 2014: Winners,2014,http://www.bbc.co.uk/news/entertainment-arts-25351307,Robin Lopez,0.3,0.5364498496055603,0.5134923458099365,0.560584545135498
"Gossip column: Shaw, Podolski, Lopez, van Persie, Gaitan, Lamela",2014,https://www.bbc.co.uk/sport/26477822,Robin Lopez,0.0993451463790446,0.6015103790495131,0.5762019091182284,0.560584545135498
12 Years A Slave leads Golden Globe nominations,2014,https://www.bbc.co.uk/news/entertainment-arts-25351325,Robin Lopez,0.3,0.5908978581428528,0.5398212671279907,0.560584545135498
Boxing schedule and results 2013,2014,https://www.bbc.co.uk/sport/boxing/25622907,Robin Lopez,0.0431818181818181,0.5698706415983347,0.5717976139141963,0.560584545135498
Pro12: Connacht 38-6 Treviso,2014,https://www.bbc.co.uk/sport/rugby-union/26389304,Tobias Harris,0.1710285285285285,0.5890125393867492,0.5674206972122192,0.5535712838172913
Sochi 2014: Winter Olympics sports this week,2014,https://www.bbc.co.uk/sport/winter-olympics/25374020,Tobias Harris,0.1349953735831599,0.5908376336097717,0.5904176791508993,0.5535712838172913
Bafta TV awards 2014: Winners in full,2014,https://www.bbc.co.uk/news/entertainment-arts-26918912,Tobias Harris,0.35,0.6337556838989258,0.6041169166564941,0.5535712838172913
Pigs 'shot with crossbow' at Blythburgh farm,2014,http://www.bbc.co.uk/news/uk-england-suffolk-25200146,Jimmy Butler,0.0,0.5683422088623047,0.6791773438453674,0.5133764743804932
Reward offered after Blythburgh pigs shot with crossbow,2014,https://www.bbc.co.uk/news/uk-england-suffolk-25368496,Jimmy Butler,0.0,0.611015260219574,0.5868759751319885,0.5133764743804932
Not reporting child abuse 'should be criminal offence',2014,http://www.bbc.co.uk/news/uk-24772777,Jimmy Butler,-0.4,0.5050956010818481,0.599495530128479,0.5133764743804932
Carmen (Omnibus),2014,https://www.bbc.co.uk/programmes/b03p83r7,Wilson Chandler,0.0,0.7523985505104065,0.654945969581604,0.5504862070083618
Carmen: 3. Introductions,2014,https://www.bbc.co.uk/programmes/b03nt9vh,Wilson Chandler,0.5,0.609839677810669,0.6644448041915894,0.5504862070083618
Carmen: 4. Rivalry,2014,https://www.bbc.co.uk/programmes/b03nt8bc,Wilson Chandler,0.0,0.6312320232391357,0.6380829215049744,0.5504862070083618
Carmen: 1. Imprisoned,2014,https://www.bbc.co.uk/programmes/b03nsrj2,Wilson Chandler,0.0,0.7453914284706116,0.5304540395736694,0.5504862070083618
Carmen: 5. Destiny,2014,https://www.bbc.co.uk/programmes/b03ntb2b,Wilson Chandler,0.0,0.7178156971931458,0.5921550393104553,0.5504862070083618
